ENST00000496760 ENST00000593682 ENST00000311437 ENST00000373036 	ENST00000559007 ENST00000558064 ENST00000550597 ENST00000392876 ENST00000522833 ENST00000475135 ENST00000478791 ENST00000299163 ENST00000472961 	633 981 2203 4371 	1800 199 16 3127 299 625 1065 10640 219 	639 987 2209 4377 	1800 199 16 3127 299 625 1065 10640 219 	37 37 37 37 	46 46 46 46 46 46 46 46 46 
ENST00000521672 ENST00000518587 ENST00000449818 	ENST00000502784 	459 453 389 	448 	459 453 389 	448 	53 53 53 	53 
ENST00000557060 ENST00000551944 ENST00000550977 ENST00000604604 ENST00000479145 ENST00000392857 	ENST00000409562 ENST00000493012 ENST00000462119 ENST00000359242 ENST00000294678 ENST00000496736 ENST00000406053 ENST00000229465 ENST00000356189 ENST00000382734 ENST00000609084 	2973 3517 2381 1490 8 5710 	3173 403 1081 3954 3931 90 2326 1322 579 538 877 	2973 3517 2381 1490 8 5710 	3195 425 1103 3976 3953 112 2348 1344 601 560 899 	48 48 48 48 48 48 	31 31 31 31 31 31 31 31 31 31 31 
ENST00000413323 	ENST00000455862 ENST00000571270 	668 	672 672 	668 	672 672 	53 	42 42 
ENST00000415187 ENST00000424567 ENST00000536927 	ENST00000507623 ENST00000380638 	39 39 96 	182 182 	39 39 96 	182 182 	53 53 53 	53 53 
ENST00000562438 ENST00000461334 ENST00000485764 ENST00000336278 ENST00000552207 ENST00000585200 ENST00000366711 ENST00000484749 ENST00000366522 ENST00000487845 ENST00000254657 ENST00000254658 ENST00000603363 ENST00000603865 ENST00000429591 ENST00000265026 ENST00000600235 	ENST00000482960 ENST00000604916 ENST00000608575 ENST00000610192 ENST00000608541 ENST00000609068 ENST00000610047 ENST00000608810 ENST00000608359 ENST00000575371 	5513 259 298 5513 1597 259 6466 8464 1574 969 5471 5321 2979 1 1560 8056 1422 	89 89 89 89 89 89 89 89 89 89 	5513 259 298 5513 1597 259 6466 8464 1574 969 5471 5321 2979 1 1560 8056 1422 	109 109 109 109 109 109 109 109 109 109 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	33 33 33 33 33 33 33 33 33 33 
ENST00000508075 ENST00000550977 	ENST00000409562 ENST00000604604 	801 1842 	2695 1048 	801 1842 	2695 1048 	52 52 	49 49 
ENST00000310613 	ENST00000538183 ENST00000309733 ENST00000392857 	4236 	8627 8057 5023 	4236 	8627 8057 5023 	53 	52 52 52 
ENST00000549591 ENST00000252444 ENST00000563815 ENST00000553872 ENST00000378228 ENST00000378217 	ENST00000217185 ENST00000368614 ENST00000392638 ENST00000368610 ENST00000293272 ENST00000366113 ENST00000556123 ENST00000381800 ENST00000346141 ENST00000340993 ENST00000394239 ENST00000325752 ENST00000603197 ENST00000605140 ENST00000426371 	755 4105 1466 0 1351 1443 	2435 4570 4755 4279 856 735 3939 850 886 1688 1620 1868 856 735 1051 	755 4105 1466 0 1351 1443 	2435 4570 4755 4279 856 735 3939 850 886 1688 1620 1868 856 735 1051 	52 52 52 52 52 52 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000467821 ENST00000302728 	ENST00000474871 ENST00000493732 ENST00000490993 ENST00000326682 ENST00000436444 ENST00000497897 ENST00000437775 ENST00000357419 ENST00000222800 ENST00000458339 ENST00000573012 ENST00000575418 ENST00000571672 ENST00000577109 ENST00000573265 	4827 5408 	3593 1706 5119 4388 2060 1175 1060 1076 1096 699 1175 1060 1076 1096 699 	4840 5421 	3604 1717 5130 4399 2071 1186 1071 1087 1107 710 1186 1071 1087 1107 710 	40 40 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000574512 ENST00000428382 	ENST00000579764 ENST00000582350 	2248 91 	375 532 	2257 100 	383 540 	44 44 	45 45 
ENST00000310455 ENST00000519699 ENST00000324198 ENST00000527076 ENST00000327441 ENST00000498273 ENST00000307792 ENST00000593919 ENST00000526185 	ENST00000547440 ENST00000301335 ENST00000367942 ENST00000367561 ENST00000425214 	2100 2194 5621 885 6566 3349 6333 1823 1580 	1825 6843 3040 1966 521 	2100 2194 5621 885 6566 3349 6333 1823 1580 	1825 6843 3040 1966 521 	53 53 53 53 53 53 53 53 53 	53 53 53 53 53 
ENST00000407524 	ENST00000220478 	937 	3078 	937 	3081 	38 	34 
ENST00000574824 	ENST00000382909 ENST00000535942 ENST00000502168 ENST00000337963 	2295 	2349 2688 2463 2758 	2295 	2349 2688 2463 2758 	52 	52 52 52 52 
ENST00000257575 	ENST00000545748 	2063 	489 	2063 	489 	52 	52 
ENST00000318442 ENST00000263256 ENST00000475860 ENST00000255890 ENST00000433168 	ENST00000321844 ENST00000217957 ENST00000415430 	3551 2032 612 2102 2029 	4612 2298 2450 	3563 2044 624 2114 2041 	4630 2316 2468 	31 31 31 31 31 	33 33 33 
ENST00000285116 ENST00000571751 	ENST00000495617 	1608 1608 	296 	1608 1608 	296 	53 53 	53 
ENST00000310613 	ENST00000551132 ENST00000548741 ENST00000517561 	4707 	269 479 415 	4707 	269 479 415 	52 	52 52 52 
ENST00000482250 	ENST00000399409 ENST00000560163 ENST00000560207 	141 	278 195 83 	154 	289 206 94 	32 	42 42 42 
ENST00000370692 ENST00000259803 ENST00000379343 ENST00000454324 ENST00000449777 ENST00000282587 ENST00000406369 ENST00000435660 ENST00000357055 ENST00000487605 ENST00000368533 ENST00000465804 ENST00000591358 ENST00000533107 ENST00000526092 ENST00000381440 ENST00000561137 ENST00000311630 	ENST00000488663 	1628 1802 2109 1972 1746 1989 1769 1920 1972 1440 2309 2424 127 1289 1858 6625 170 4891 	622 	1628 1802 2109 1972 1746 1989 1769 1920 1972 1440 2309 2424 127 1289 1858 6625 170 4891 	628 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	39 
ENST00000375258 ENST00000367161 ENST00000367162 ENST00000367160 ENST00000371335 ENST00000258439 ENST00000554611 ENST00000512439 ENST00000338983 ENST00000501271 ENST00000368761 ENST00000327333 ENST00000476201 ENST00000311180 	ENST00000447944 ENST00000415374 	3524 4590 4725 3735 2543 5559 6494 3841 5519 847 3024 1016 378 7624 	4041 3242 	3524 4590 4725 3735 2543 5559 6494 3841 5519 847 3024 1016 378 7624 	4053 3254 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 	37 37 
ENST00000309733 ENST00000483793 ENST00000223073 ENST00000354232 ENST00000282074 	ENST00000564458 ENST00000564795 	6177 3377 15228 1188 1064 	936 936 	6182 3382 15233 1193 1069 	936 936 	34 34 34 34 34 	53 53 
ENST00000496303 	ENST00000303334 ENST00000394037 ENST00000543856 	5174 	3587 3570 2879 	5177 	3600 3583 2892 	39 	40 40 40 
ENST00000361335 	ENST00000361381 	242 	18 	242 	18 	53 	41 
ENST00000447359 ENST00000422015 	ENST00000592994 ENST00000440782 	1739 1755 	1792 1835 	1739 1755 	1792 1835 	53 53 	53 53 
ENST00000549369 ENST00000566753 ENST00000550977 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000481617 ENST00000604604 	267 1295 1256 297 297 297 297 297 297 	3566 446 	288 1316 1277 318 318 318 318 318 318 	3566 446 	32 32 32 32 32 32 32 32 32 	53 53 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6095 	3263 5072 773 761 	6105 	3263 5072 773 761 	42 	53 53 53 53 
ENST00000557557 	ENST00000367282 	271 	2237 	291 	2237 	31 	52 
ENST00000552264 ENST00000547001 ENST00000547334 ENST00000549322 ENST00000549105 ENST00000597888 ENST00000549001 ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 ENST00000570311 	ENST00000496930 ENST00000393465 ENST00000320254 	1120 3769 3769 1120 3769 3769 883 1163 1897 1280 4297 4169 3617 	2517 3864 3832 	1120 3769 3769 1120 3769 3769 883 1163 1897 1280 4297 4169 3617 	2517 3864 3832 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 53 53 
ENST00000521561 	ENST00000583384 	28 	14 	28 	14 	53 	53 
ENST00000264436 ENST00000566692 ENST00000393359 ENST00000467842 ENST00000361028 ENST00000396827 ENST00000466805 ENST00000558981 ENST00000263955 ENST00000380586 ENST00000519096 ENST00000380587 ENST00000222511 ENST00000380058 ENST00000329099 ENST00000571073 ENST00000497070 ENST00000310585 ENST00000311956 ENST00000319637 ENST00000405109 ENST00000407609 ENST00000343941 ENST00000405256 ENST00000575978 ENST00000368026 ENST00000540511 ENST00000607267 	ENST00000341446 ENST00000534382 ENST00000541730 ENST00000570983 ENST00000458350 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000403184 ENST00000533773 ENST00000498702 ENST00000469733 ENST00000483959 ENST00000216099 ENST00000593019 ENST00000596217 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000361740 ENST00000396303 ENST00000607474 ENST00000608895 ENST00000578895 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000369308 ENST00000549999 ENST00000604000 	7049 2695 5065 570 4991 3669 366 415 3216 1856 1644 1470 5621 5445 2695 192 2253 16 2646 1379 4708 3283 3106 4244 3093 4435 4770 7049 	3338 69 2024 1160 307 1883 8104 42 2146 980 607 229 53 228 659 1204 7416 4228 7378 2457 2441 303 258 917 2108 1453 1438 652 107 3048 459 2897 	7049 2695 5065 570 4991 3669 366 415 3216 1856 1644 1470 5621 5445 2695 192 2253 16 2646 1379 4708 3283 3106 4244 3093 4435 4770 7049 	3338 69 2024 1160 307 1883 8104 42 2146 980 607 229 53 228 659 1204 7416 4228 7378 2457 2441 303 258 917 2108 1453 1438 652 107 3048 459 2897 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 
ENST00000485137 ENST00000471309 ENST00000470823 ENST00000494723 ENST00000467430 ENST00000475984 	ENST00000421357 ENST00000485418 ENST00000462479 ENST00000459865 ENST00000470858 	438 438 438 438 438 438 	31 31 31 31 31 	447 447 447 447 447 447 	31 31 31 31 31 	44 44 44 44 44 44 	52 52 52 52 52 
ENST00000353047 ENST00000434271 	ENST00000527614 ENST00000576276 	3458 3442 	3067 3067 	3462 3446 	3086 3086 	49 49 	33 33 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000456819 ENST00000419005 ENST00000445820 ENST00000446873 ENST00000428199 	118 118 118 118 118 	160 160 157 160 157 	129 129 129 129 129 	160 160 157 160 157 	42 42 42 42 42 	51 51 51 51 51 
ENST00000526991 ENST00000588284 	ENST00000568490 ENST00000525350 ENST00000533903 ENST00000377255 ENST00000356542 ENST00000407202 ENST00000420680 ENST00000257575 ENST00000265572 ENST00000368489 ENST00000473559 ENST00000506484 ENST00000545170 ENST00000429774 ENST00000369528 ENST00000567375 ENST00000243326 ENST00000466201 ENST00000434828 ENST00000262870 ENST00000400461 ENST00000411519 ENST00000517692 ENST00000455176 	2467 84 	68 2288 2757 2622 487 14 16 2040 3539 4704 426 372 5743 5695 4647 75 10617 678 66 1065 1437 1787 684 71 	2484 101 	68 2288 2757 2622 487 14 16 2040 3539 4704 426 372 5743 5695 4647 75 10617 678 66 1065 1437 1787 684 71 	35 35 	36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 
ENST00000508783 ENST00000512797 ENST00000398259 ENST00000461022 	ENST00000389400 	529 415 426 430 	513 	529 415 426 430 	513 	53 53 53 53 	53 
ENST00000538183 ENST00000309733 ENST00000489060 ENST00000506754 ENST00000604015 	ENST00000429412 ENST00000546113 ENST00000310613 ENST00000392857 	8224 7654 2698 982 452 	2049 2049 3971 4689 	8237 7667 2711 995 465 	2049 2049 3971 4689 	39 39 39 39 39 	52 52 52 52 
ENST00000564111 	ENST00000296292 	1264 	4622 	1264 	4631 	52 	44 
ENST00000479426 ENST00000477385 ENST00000488695 ENST00000494816 ENST00000466693 ENST00000478077 ENST00000478205 	ENST00000602469 	479 479 479 479 479 479 479 	224 	479 479 479 479 479 479 479 	224 	53 53 53 53 53 53 53 	53 
ENST00000484909 ENST00000357460 	ENST00000502891 ENST00000562435 ENST00000473000 ENST00000366522 	1304 2552 	411 6021 3544 5066 	1305 2553 	411 6021 3544 5066 	45 45 	53 53 53 53 
ENST00000530348 ENST00000532942 ENST00000054950 ENST00000532721 ENST00000533898 	ENST00000545120 	304 453 744 388 807 	19 	305 454 745 389 808 	19 	52 52 52 52 52 	53 
ENST00000225724 	ENST00000429602 	1291 	1886 	1310 	1886 	34 	38 
ENST00000466537 ENST00000550466 ENST00000480625 ENST00000479997 ENST00000494905 ENST00000483849 ENST00000553262 ENST00000550127 ENST00000486307 ENST00000495405 ENST00000558924 	ENST00000521576 ENST00000297798 ENST00000411432 	58 399 58 58 58 58 399 307 58 58 835 	194 194 3494 	63 404 63 63 63 63 404 312 63 63 840 	194 194 3494 	36 36 36 36 36 36 36 36 36 36 36 	43 43 43 
ENST00000476570 	ENST00000538183 ENST00000309733 ENST00000558583 ENST00000436063 ENST00000489060 ENST00000310613 ENST00000354280 	1753 	7245 6673 5829 3853 1717 2925 1861 	1753 	7267 6695 5851 3875 1739 2947 1883 	52 	31 31 31 31 31 31 31 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	803 878 520 502 471 2932 	576 	803 878 520 502 471 2932 	576 	32 32 32 32 32 32 	53 
ENST00000550534 	ENST00000309733 ENST00000606080 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000271375 	761 	7069 3964 5130 2113 5130 6261 	761 	7091 3986 5152 2135 5152 6283 	52 	31 31 31 31 31 31 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000558583 ENST00000310613 	ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000518152 	7062 7950 13244 13187 5646 2742 	6590 170 47 3790 387 	7062 7950 13244 13187 5646 2742 	6605 185 62 3805 402 	53 53 53 53 53 53 	38 38 38 38 38 
ENST00000557845 	ENST00000392385 ENST00000493254 ENST00000555870 	205 	448 1542 6127 	205 	448 1542 6127 	53 	53 53 53 
ENST00000382119 ENST00000301215 ENST00000497387 ENST00000377837 ENST00000282841 ENST00000358966 ENST00000336418 	ENST00000380094 	88 3313 20 934 1651 1503 3717 	2260 	88 3313 20 934 1651 1503 3717 	2279 	53 53 53 53 53 53 53 	34 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 	46 46 46 46 46 46 46 	170 170 170 170 	57 57 57 57 57 57 57 	170 170 170 170 	36 36 36 36 36 36 36 	53 53 53 53 
ENST00000297156 ENST00000489786 ENST00000421670 	ENST00000506912 	1832 4315 92 	568 	1843 4326 103 	581 	42 42 42 	39 
ENST00000453518 ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000442281 	199 199 199 199 199 	236 	199 199 199 199 199 	236 	53 53 53 53 53 	51 
ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000489060 	7800 6340 321 5104 3540 7188 1351 1227 6783 1032 1032 	1533 	7800 6340 321 5104 3540 7188 1351 1227 6783 1032 1032 	1533 	53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000571500 ENST00000534317 	ENST00000425566 	4558 4558 	1149 	4568 4568 	1149 	43 43 	33 
ENST00000070846 	ENST00000436699 ENST00000379121 	1410 	579 579 	1429 	579 579 	33 	53 53 
ENST00000600820 	ENST00000609205 	3467 	640 	3473 	640 	37 	37 
ENST00000442281 	ENST00000453518 	250 	464 	250 	464 	37 	53 
ENST00000075120 ENST00000486749 	ENST00000343882 ENST00000406360 ENST00000492915 	3494 3994 	6090 6129 808 	3512 4012 	6090 6129 808 	34 34 	53 53 53 
ENST00000497063 	ENST00000446373 	763 	2234 	763 	2234 	34 	49 
ENST00000478436 	ENST00000423731 	3106 	3405 	3122 	3409 	36 	34 
ENST00000331006 	ENST00000587236 ENST00000429719 	331 	3338 2284 	331 	3338 2284 	51 	53 53 
ENST00000589372 	ENST00000470108 	565 	166 	576 	166 	42 	35 
ENST00000587548 ENST00000586022 	ENST00000417404 	2659 2659 	391 	2659 2659 	412 	53 53 	32 
ENST00000579475 	ENST00000606877 	-4 	3 	0 	3 	49 	53 
ENST00000579475 	ENST00000606877 	-4 	3 	0 	3 	49 	53 
ENST00000541780 	ENST00000540574 ENST00000536844 	685 	3125 3125 	685 	3125 3125 	53 	53 53 
ENST00000398107 ENST00000425369 ENST00000560878 ENST00000561088 ENST00000301981 ENST00000328914 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000464848 ENST00000574118 ENST00000415930 ENST00000327794 ENST00000380698 ENST00000473343 ENST00000513135 ENST00000588427 ENST00000394670 ENST00000588534 ENST00000226279 ENST00000288266 ENST00000503038 	ENST00000546456 ENST00000581660 ENST00000585026 ENST00000581655 ENST00000373014 	3350 3202 85 451 2461 8029 563 50 46 0 4867 2717 913 3812 7560 1830 38 1930 285 6271 896 5407 5348 2 	120 225 215 435 1858 	3350 3202 85 451 2461 8029 563 50 46 0 4867 2717 913 3812 7560 1830 38 1930 285 6271 896 5407 5348 2 	120 225 215 435 1858 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	46 46 46 46 46 
ENST00000424846 	ENST00000584196 ENST00000582966 ENST00000476192 ENST00000403396 ENST00000497426 ENST00000526284 	2090 	1829 1829 6984 3308 6984 953 	2100 	1840 1840 6995 3319 6995 964 	43 	31 31 31 31 31 31 
ENST00000581641 ENST00000506028 ENST00000549441 ENST00000395069 	ENST00000570989 ENST00000370132 ENST00000231188 	832 1186 2345 1762 	2387 1927 3710 	832 1186 2345 1762 	2387 1927 3710 	51 51 51 51 	51 51 51 
ENST00000587548 ENST00000586022 	ENST00000448648 ENST00000284414 	2726 2726 	4423 3192 	2727 2727 	4430 3199 	40 40 	32 32 
ENST00000538183 	ENST00000542705 	10896 	24 	10896 	24 	39 	36 
ENST00000596797 ENST00000609715 	ENST00000406213 	454 454 	782 	457 457 	782 	33 33 	53 
ENST00000335251 ENST00000307089 ENST00000370799 ENST00000447370 	ENST00000521244 ENST00000319387 ENST00000367636 	10184 3214 4030 2873 	1304 1322 1285 	10197 3227 4043 2886 	1308 1326 1289 	31 31 31 31 	34 34 34 
ENST00000393461 	ENST00000477531 ENST00000340941 ENST00000575361 ENST00000553453 	1211 	547 2477 2477 306 	1232 	551 2481 2481 310 	32 	32 32 32 32 
ENST00000429412 ENST00000546113 ENST00000538183 ENST00000489060 ENST00000392857 	ENST00000309733 ENST00000310613 	2026 2026 8268 2742 4666 	7901 4147 	2026 2026 8268 2742 4666 	7915 4161 	52 52 52 52 52 	39 39 
ENST00000487099 ENST00000265465 ENST00000519807 	ENST00000372523 ENST00000398107 ENST00000425369 ENST00000481782 ENST00000560878 ENST00000561088 ENST00000280614 ENST00000251269 ENST00000328914 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000574118 ENST00000467747 ENST00000012049 ENST00000366382 ENST00000415930 ENST00000327794 ENST00000380698 ENST00000482240 ENST00000475361 ENST00000465550 ENST00000357613 ENST00000568559 ENST00000588427 ENST00000394670 ENST00000588534 ENST00000508554 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000470617 ENST00000288266 ENST00000510199 ENST00000560810 	4476 2799 1507 	2030 3356 3208 1078 91 457 1696 2469 8035 569 56 52 6 4873 919 614 1815 1319 3818 7566 1836 438 630 935 3704 3284 291 6277 902 489 2039 1384 1369 418 5354 38 906 	4476 2799 1507 	2030 3356 3208 1078 91 457 1696 2469 8035 569 56 52 6 4873 919 614 1815 1319 3818 7566 1836 438 630 935 3704 3284 291 6277 902 489 2039 1384 1369 418 5354 38 906 	51 51 51 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000429412 ENST00000546113 ENST00000310613 ENST00000392857 	ENST00000538183 ENST00000489060 	2176 2176 4094 4816 	8603 3077 	2176 2176 4094 4816 	8603 3077 	52 52 52 52 	53 53 
ENST00000538183 	ENST00000429412 ENST00000546113 ENST00000309733 ENST00000392857 	8187 	2072 2072 7744 4712 	8192 	2072 2072 7744 4712 	38 	51 51 51 51 
ENST00000557925 ENST00000483089 ENST00000465438 	ENST00000469733 	21 2215 3474 	233 	27 2221 3480 	233 	45 45 45 	53 
ENST00000358637 	ENST00000453246 	783 	3596 	787 	3596 	38 	51 
ENST00000577725 	ENST00000371655 	453 	5031 	453 	5050 	53 	32 
ENST00000250092 ENST00000380498 	ENST00000582151 	1815 1710 	395 	1815 1710 	395 	53 53 	53 
ENST00000496930 ENST00000320254 ENST00000576629 ENST00000572638 ENST00000333412 ENST00000547001 ENST00000597888 ENST00000600392 	ENST00000579913 	3690 5005 5497 2917 5005 5005 5005 5005 	1740 	3690 5005 5497 2917 5005 5005 5005 5005 	1740 	53 53 53 53 53 53 53 53 	52 
ENST00000595501 	ENST00000449697 ENST00000484165 ENST00000602469 ENST00000468371 	163 	589 41 225 2282 	163 	589 41 225 2282 	53 	53 53 53 53 
ENST00000479013 ENST00000249760 	ENST00000548191 ENST00000553645 ENST00000357759 ENST00000467761 ENST00000489514 ENST00000482099 	2681 3081 	1876 8096 2329 2042 2069 2322 	2686 3086 	1881 8101 2334 2047 2074 2327 	33 33 	48 48 48 48 48 48 
ENST00000582783 ENST00000319863 ENST00000354286 ENST00000425394 ENST00000359450 ENST00000541475 ENST00000339834 ENST00000374876 	ENST00000410105 ENST00000373367 ENST00000541184 ENST00000485672 ENST00000294353 ENST00000588303 ENST00000594821 ENST00000493763 ENST00000304734 ENST00000592903 ENST00000592215 ENST00000590095 ENST00000589427 ENST00000477919 ENST00000448007 ENST00000411432 ENST00000255266 ENST00000508173 ENST00000374242 ENST00000374238 ENST00000608752 	3402 3507 3123 4836 617 1530 588 1789 	2009 3550 3770 857 5266 629 216 2039 1303 74 30 28 984 786 1633 1679 4632 4696 1521 1304 857 	3419 3524 3140 4853 634 1547 605 1806 	2009 3550 3770 857 5266 629 216 2039 1303 74 30 28 984 786 1633 1679 4632 4696 1521 1304 857 	33 33 33 33 33 33 33 33 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000539061 ENST00000403396 	ENST00000225724 	2596 3488 	2616 	2596 3488 	2617 	47 47 	52 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	424 424 	278 	424 424 	53 	53 53 
ENST00000477564 ENST00000534080 ENST00000416156 	ENST00000318203 ENST00000424522 ENST00000203166 ENST00000428854 	1001 1061 958 	176 3616 3437 3541 	1001 1061 958 	197 3637 3458 3562 	50 50 50 	32 32 32 32 
