ENST00000569239 	ENST00000550466 ENST00000553258 ENST00000442514 ENST00000553262 ENST00000398726 ENST00000548061 	1496 	93 370 370 93 316 370 	1496 	93 370 370 93 316 370 	52 	53 53 53 53 53 53 
ENST00000450479 	ENST00000445820 ENST00000428199 	131 	170 170 	131 	170 170 	53 	53 53 
ENST00000382435 	ENST00000262039 ENST00000398870 	9 	7474 7237 	9 	7484 7247 	32 	32 32 
ENST00000580396 	ENST00000357731 	320 	11553 	325 	11573 	32 	33 
ENST00000250092 ENST00000380498 	ENST00000582151 	1831 1726 	458 	1831 1726 	458 	45 45 	53 
ENST00000369681 	ENST00000487094 	7618 	226 	7626 	236 	32 	33 
ENST00000499676 ENST00000496007 ENST00000482365 ENST00000320892 ENST00000392876 ENST00000454964 ENST00000366384 	ENST00000489906 	5868 2985 1274 4511 3027 316 58 	40 	5868 2985 1274 4511 3027 316 58 	44 	52 52 52 52 52 52 52 	43 
ENST00000565287 ENST00000569398 ENST00000569572 ENST00000567626 	ENST00000507794 	69 136 69 259 	1579 	69 136 69 259 	1588 	47 47 47 47 	31 
ENST00000459854 	ENST00000366553 	1185 	3850 	1188 	3871 	36 	32 
ENST00000376712 	ENST00000550703 ENST00000478122 ENST00000378711 	1246 	1867 1829 3493 	1246 	1885 1847 3511 	53 	35 35 35 
ENST00000545170 ENST00000429774 	ENST00000366971 ENST00000480304 ENST00000447370 ENST00000588578 ENST00000445217 ENST00000576101 ENST00000569131 ENST00000585505 ENST00000262605 ENST00000372904 ENST00000461134 	5319 5271 	3548 2080 2950 4324 3441 2273 2265 3095 2483 2505 2514 	5319 5271 	3563 2095 2965 4339 3456 2288 2280 3110 2498 2520 2529 	53 53 	38 38 38 38 38 38 38 38 38 38 38 
ENST00000225724 	ENST00000476192 ENST00000403396 ENST00000497426 ENST00000526284 	2302 	6984 3308 6984 953 	2302 	6984 3308 6984 953 	53 	52 52 52 52 
ENST00000510979 ENST00000446221 ENST00000508344 ENST00000575673 ENST00000576799 ENST00000575358 ENST00000472364 ENST00000222219 ENST00000375826 ENST00000513202 ENST00000412385 	ENST00000395905 	1859 1770 1770 1859 1768 1770 1024 1525 2246 1768 1877 	4412 	1859 1770 1770 1859 1768 1770 1024 1525 2246 1768 1877 	4420 	52 52 52 52 52 52 52 52 52 52 52 	45 
ENST00000564899 ENST00000598237 ENST00000567298 ENST00000446344 ENST00000357039 ENST00000419564 	ENST00000527958 	175 583 3048 5408 1792 1861 	2208 	175 583 3048 5408 1792 1861 	2208 	34 34 34 34 34 34 	34 
ENST00000443173 	ENST00000379047 ENST00000320623 	3602 	1767 2152 	3602 	1767 2152 	33 	49 49 
ENST00000493421 ENST00000470845 ENST00000585037 ENST00000489659 ENST00000489513 ENST00000563588 ENST00000483345 ENST00000571800 ENST00000574297 ENST00000460376 ENST00000470332 ENST00000486332 ENST00000498427 ENST00000343366 ENST00000487256 	ENST00000418464 ENST00000313243 ENST00000474039 ENST00000354489 ENST00000591170 ENST00000453471 ENST00000366277 ENST00000267199 ENST00000492944 ENST00000589328 ENST00000409746 ENST00000465995 ENST00000533149 ENST00000592700 ENST00000495455 ENST00000378204 ENST00000373803 ENST00000359675 ENST00000349004 ENST00000473946 ENST00000311620 ENST00000432401 	483 483 141 483 483 2543 483 418 476 1895 483 483 483 923 847 	2370 3055 2930 2901 260 95 574 2286 68 2482 2582 1385 260 681 760 7156 2524 2463 2510 1134 2650 1117 	502 502 160 502 502 2562 502 437 495 1914 502 502 502 942 866 	2370 3055 2930 2901 260 95 574 2286 68 2482 2582 1385 260 681 760 7156 2524 2463 2510 1134 2650 1117 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000392638 ENST00000368610 	ENST00000273317 	7204 6728 	5801 	7204 6728 	5814 	33 33 	39 
ENST00000465082 	ENST00000493950 	157 	3055 	158 	3058 	36 	34 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	53 401 67 642 389 53 401 642 389 	68 68 73 68 	53 401 67 642 389 53 401 642 389 	68 68 73 68 	52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000453302 	ENST00000474929 	173 	374 	186 	393 	40 	32 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000295025 	ENST00000551944 ENST00000392857 ENST00000229465 	904 878 2675 8654 	3193 5385 961 	910 884 2681 8660 	3209 5401 977 	46 46 46 46 	37 37 37 
ENST00000298875 	ENST00000484855 ENST00000319863 ENST00000354286 ENST00000511184 ENST00000273480 ENST00000486377 ENST00000217740 ENST00000468154 ENST00000523465 ENST00000544714 ENST00000257575 ENST00000280557 ENST00000444838 ENST00000465774 ENST00000451193 ENST00000512818 ENST00000606567 ENST00000513407 ENST00000471529 	4643 	120 2979 2595 769 1247 203 4009 399 501 424 2815 1279 899 226 283 230 230 562 230 	4643 	136 2995 2611 785 1263 219 4025 415 517 440 2831 1295 915 242 299 246 246 578 246 	38 	37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 
ENST00000395590 ENST00000596737 	ENST00000295958 	2099 2099 	4828 	2100 2100 	4828 	39 39 	53 
ENST00000538183 ENST00000309733 ENST00000489060 ENST00000392857 	ENST00000310613 	8627 8057 3101 5023 	4393 	8643 8073 3117 5039 	4410 	35 35 35 35 	34 
ENST00000449131 	ENST00000419932 	3744 	246 	3744 	246 	53 	46 
ENST00000409573 	ENST00000281950 	3285 	1381 	3286 	1381 	51 	52 
ENST00000549235 ENST00000556292 ENST00000301335 ENST00000367561 	ENST00000471668 ENST00000514179 ENST00000493181 ENST00000475955 ENST00000476618 ENST00000466992 ENST00000255226 ENST00000589658 ENST00000307792 ENST00000483316 ENST00000368847 ENST00000547440 ENST00000501515 ENST00000422247 ENST00000526185 ENST00000527063 ENST00000367942 	314 357 6723 1846 	1863 2077 6375 253 2975 1958 4030 1735 6346 6695 2488 1757 429 1969 1593 1898 2972 	314 357 6723 1846 	1863 2077 6375 253 2975 1958 4030 1735 6346 6695 2488 1757 429 1969 1593 1898 2972 	53 53 53 53 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 
ENST00000485050 ENST00000281273 ENST00000397061 ENST00000504241 ENST00000529077 	ENST00000398738 ENST00000543600 ENST00000444614 ENST00000536991 ENST00000461350 ENST00000373014 	2973 3079 1345 1980 3722 	1846 1837 1670 348 1262 1779 	2973 3079 1345 1980 3722 	1846 1837 1670 348 1262 1779 	52 52 52 52 52 	52 52 52 52 52 52 
ENST00000394511 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	52 	3 4607 7394 1590 343 4607 4606 	52 	3 4607 7394 1590 343 4607 4606 	51 	53 53 53 53 53 53 53 
ENST00000309955 ENST00000553258 ENST00000442514 ENST00000548061 	ENST00000599809 ENST00000595520 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000398726 	3684 16 16 16 	15 15 21 21 21 2094 111 15 21 54 	3684 16 16 16 	15 15 21 21 21 2094 111 15 21 54 	53 53 53 53 	53 53 53 53 53 53 53 53 53 53 
ENST00000302692 ENST00000366457 ENST00000530819 	ENST00000558264 ENST00000414802 ENST00000221444 ENST00000376497 ENST00000594204 ENST00000391750 ENST00000424807 ENST00000305513 ENST00000481347 ENST00000604207 ENST00000605232 ENST00000575959 ENST00000571923 ENST00000575296 ENST00000570726 ENST00000576704 ENST00000608143 ENST00000605489 ENST00000604151 	2416 509 912 	737 1473 3671 600 462 2597 2571 3028 1467 2597 2571 2597 2571 2597 2571 2571 2574 2616 2625 	2416 509 912 	737 1473 3671 600 462 2597 2571 3028 1467 2597 2571 2597 2571 2597 2571 2571 2574 2616 2625 	53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000357606 ENST00000317269 ENST00000415191 	ENST00000597186 	2591 2505 2180 	423 	2609 2523 2198 	423 	33 33 33 	32 
ENST00000335251 	ENST00000541541 	5825 	471 	5844 	476 	34 	34 
ENST00000513285 ENST00000328664 	ENST00000374423 	306 1915 	8520 	306 1915 	8527 	33 33 	36 
ENST00000444724 ENST00000498273 ENST00000586448 ENST00000255226 ENST00000589658 ENST00000295628 ENST00000572732 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000227155 ENST00000524750 ENST00000377038 ENST00000265715 	ENST00000558038 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	736 	2752 3234 3407 3902 1607 4888 1413 1426 1688 1627 1436 558 1756 4226 	736 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	33 
ENST00000479496 ENST00000596237 	ENST00000579905 ENST00000559993 	1614 428 	1243 265 	1631 445 	1243 265 	36 36 	53 53 
ENST00000508075 ENST00000557845 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000295025 	ENST00000319406 ENST00000555870 ENST00000502413 	281 212 1081 999 1360 8061 	1384 6111 753 	281 212 1081 999 1360 8061 	1384 6111 753 	52 52 52 52 52 52 	50 50 50 
ENST00000309733 	ENST00000429412 ENST00000546113 ENST00000489060 ENST00000392857 	7609 	2019 2019 2735 4659 	7610 	2019 2019 2735 4659 	40 	51 51 51 51 
ENST00000436874 ENST00000547611 ENST00000547997 ENST00000546398 ENST00000552660 ENST00000551994 ENST00000549192 ENST00000550106 ENST00000397792 ENST00000356859 ENST00000552827 ENST00000261219 	ENST00000369304 ENST00000539363 ENST00000538811 ENST00000583017 ENST00000584001 ENST00000580116 	1237 972 1295 1184 1256 1173 1232 1560 1315 1164 649 1248 	3749 3195 3288 3749 3288 3195 	1237 972 1295 1184 1256 1173 1232 1560 1315 1164 649 1248 	3749 3195 3288 3749 3288 3195 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6051 	3249 5058 759 747 	6055 	3257 5066 767 755 	48 	45 45 45 45 
ENST00000504854 	ENST00000372523 ENST00000524543 ENST00000528080 ENST00000397461 ENST00000280614 ENST00000499676 ENST00000251269 ENST00000328914 ENST00000221996 ENST00000343450 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000366998 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000574118 ENST00000414812 ENST00000505044 ENST00000467747 ENST00000503374 ENST00000012049 ENST00000366382 ENST00000327794 ENST00000340417 ENST00000510877 ENST00000442461 ENST00000446851 ENST00000395283 ENST00000395282 ENST00000583206 ENST00000477859 ENST00000588427 ENST00000588578 ENST00000445217 ENST00000392690 ENST00000394670 ENST00000526038 ENST00000301019 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000470617 ENST00000510199 ENST00000560810 ENST00000359975 	1426 	2035 1721 1858 67 1701 5394 2474 8040 1712 2057 574 61 57 11 4878 1647 1896 477 1878 924 50 66 619 9 1820 1324 7571 3735 3060 2974 2803 3090 3233 227 4824 296 2345 1462 3125 6282 1299 1 2044 1389 1374 423 43 911 138 	1426 	2035 1721 1858 67 1701 5394 2474 8040 1712 2057 574 61 57 11 4878 1647 1896 477 1878 924 50 66 619 9 1820 1324 7571 3735 3060 2974 2803 3090 3233 227 4824 296 2345 1462 3125 6282 1299 1 2044 1389 1374 423 43 911 138 	53 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000265732 ENST00000481551 ENST00000589291 ENST00000375190 ENST00000589966 ENST00000395176 ENST00000375120 ENST00000574873 	ENST00000589272 ENST00000393233 	1365 3245 49 1792 1044 1557 4916 1557 	1106 1106 	1365 3245 49 1792 1044 1557 4916 1557 	1110 1110 	51 51 51 51 51 51 51 51 	34 34 
ENST00000309955 	ENST00000599809 ENST00000601706 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000551364 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000439516 	3758 	95 101 188 1463 188 95 134 188 95 95 	3758 	115 121 208 1483 208 115 154 208 115 115 	52 	33 33 33 33 33 33 33 33 33 33 
ENST00000514057 	ENST00000361899 	287 	542 	287 	542 	52 	53 
ENST00000321844 	ENST00000554644 	4629 	1879 	4629 	1880 	53 	32 
ENST00000559122 ENST00000462119 ENST00000359242 ENST00000294678 ENST00000406053 ENST00000356189 ENST00000609084 	ENST00000461074 ENST00000550703 ENST00000478122 ENST00000338465 	149 1077 3950 3927 2322 575 873 	2409 1864 1826 1535 	159 1087 3960 3937 2332 585 883 	2427 1882 1844 1553 	31 31 31 31 31 31 31 	34 34 34 34 
ENST00000481916 ENST00000580938 ENST00000295240 ENST00000392663 ENST00000472667 ENST00000403396 	ENST00000476192 ENST00000497426 	1851 1851 3056 2688 2451 3027 	6948 6948 	1851 1851 3056 2688 2451 3027 	6948 6948 	53 53 53 53 53 53 	53 53 
ENST00000442281 	ENST00000453518 	250 	443 	250 	443 	37 	53 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000483793 ENST00000558583 ENST00000354232 ENST00000489060 	ENST00000506474 	7137 6565 22 3765 5721 1576 1609 	224 	7143 6571 28 3771 5727 1582 1615 	226 	35 35 35 35 35 35 35 	51 
ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000606080 ENST00000489060 ENST00000310613 	78 4682 5777 418 4682 4681 	3576 1723 2931 	78 4682 5777 418 4682 4681 	3576 1723 2931 	53 53 53 53 53 53 	45 45 45 
ENST00000550121 ENST00000394115 ENST00000547586 ENST00000552258 ENST00000530586 ENST00000524375 ENST00000532924 ENST00000327590 ENST00000449891 ENST00000449191 	ENST00000436901 	255 226 225 109 149 132 88 3028 535 671 	395 	255 226 225 109 149 132 88 3028 535 671 	396 	52 52 52 52 52 52 52 52 52 52 	38 
ENST00000551866 	ENST00000466537 ENST00000550466 ENST00000480625 ENST00000479997 ENST00000494905 ENST00000483849 ENST00000553262 ENST00000550127 ENST00000486307 ENST00000495405 ENST00000558924 	92 	50 391 50 50 50 50 391 299 50 50 827 	132 	65 406 65 65 65 65 406 314 65 65 842 	50 	35 35 35 35 35 35 35 35 35 35 35 
ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000544076 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000309955 	51 57 57 57 144 1419 2130 147 144 51 57 51 90 144 51 1513 51 51 51 51 	3909 	51 57 57 57 144 1419 2130 147 144 51 57 51 90 144 51 1513 51 51 51 51 	3909 	46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 	53 
ENST00000479784 	ENST00000479372 	275 	503 	275 	516 	43 	36 
ENST00000296658 ENST00000338051 ENST00000394976 ENST00000467703 ENST00000543211 ENST00000522504 	ENST00000402157 ENST00000299550 	1863 1610 1777 2860 860 22716 	7116 6783 	1863 1610 1777 2860 860 22716 	7116 6783 	38 38 38 38 38 38 	36 36 
ENST00000380821 	ENST00000273317 	1975 	5403 	1979 	5417 	34 	31 
ENST00000396213 ENST00000280706 	ENST00000329293 	1428 1961 	2156 	1434 1967 	2160 	35 35 	35 
ENST00000557060 ENST00000551944 ENST00000493254 ENST00000555870 ENST00000462119 ENST00000337630 ENST00000604604 ENST00000602666 	ENST00000479145 	2942 3486 2423 7017 1014 2022 1459 2634 	206 	2942 3486 2423 7017 1014 2022 1459 2634 	219 	52 52 52 52 52 52 52 52 	39 
ENST00000237837 	ENST00000515601 ENST00000503889 	1230 	5575 5193 	1240 	5575 5193 	34 	53 53 
ENST00000511011 	ENST00000549848 ENST00000475928 	-12 	336 74 	0 	336 74 	41 	51 51 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 	ENST00000469891 ENST00000327878 	53 401 67 642 389 53 401 642 389 	61 56 	53 401 67 642 389 53 401 642 389 	61 56 	52 52 52 52 52 52 52 52 52 	53 53 
ENST00000355568 ENST00000544076 	ENST00000595520 ENST00000594734 ENST00000598562 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 ENST00000558924 	2558 1289 	147 153 153 243 147 153 147 147 399 	2558 1289 	147 153 153 243 147 153 147 147 399 	52 52 	53 53 53 53 53 53 53 53 53 
ENST00000441564 ENST00000502891 ENST00000564663 ENST00000563294 ENST00000372037 ENST00000422163 ENST00000512701 ENST00000399017 ENST00000328914 ENST00000379562 ENST00000564521 ENST00000471841 ENST00000254942 ENST00000566051 ENST00000603068 ENST00000429989 ENST00000589420 ENST00000378268 ENST00000574039 ENST00000431002 ENST00000380698 ENST00000473000 ENST00000596217 ENST00000593682 ENST00000311437 ENST00000366522 ENST00000392690 ENST00000526038 ENST00000342063 ENST00000554241 ENST00000527278 ENST00000530275 ENST00000591321 ENST00000483979 ENST00000571626 ENST00000366232 ENST00000443948 ENST00000411857 ENST00000551929 ENST00000551385 	ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000357490 ENST00000461350 	9392 373 319 212 4242 420 5373 367 7968 5355 918 4806 1824 405 1806 6564 656 356 420 935 1769 3506 1068 1803 3025 5028 3052 1226 2304 634 565 4955 26 870 870 76 705 4708 74 74 	1678 356 354 357 283 1270 	9392 373 319 212 4242 420 5373 367 7968 5355 918 4806 1824 405 1806 6564 656 356 420 935 1769 3506 1068 1803 3025 5028 3052 1226 2304 634 565 4955 26 870 870 76 705 4708 74 74 	1678 356 354 357 283 1270 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000489654 ENST00000461701 ENST00000393975 ENST00000337530 ENST00000577053 	ENST00000310301 ENST00000359801 	341 1923 2280 9846 175 	4196 2583 	341 1923 2280 9846 175 	4196 2583 	38 38 38 38 38 	53 53 
ENST00000379303 	ENST00000572939 ENST00000533787 	1737 	307 307 	1752 	315 315 	36 	43 43 
ENST00000552264 ENST00000547001 ENST00000547334 ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	ENST00000579913 ENST00000581296 ENST00000570311 	1810 4459 4459 1853 2587 1970 4987 4859 	1104 4352 4351 	1810 4459 4459 1853 2587 1970 4987 4859 	1104 4352 4351 	53 53 53 53 53 53 53 53 	53 53 53 
ENST00000359242 ENST00000294678 	ENST00000338465 	3974 3951 	1610 	3974 3951 	1625 	41 41 	38 
ENST00000309733 ENST00000476192 ENST00000497426 	ENST00000538183 	6838 4899 4899 	7497 	6856 4917 4917 	7497 	34 34 34 	53 
ENST00000544920 ENST00000575972 	ENST00000546485 ENST00000358888 ENST00000546654 ENST00000552314 ENST00000597044 	32 32 	159 259 85 484 114 	32 32 	159 259 85 484 114 	53 53 	51 51 51 51 51 
ENST00000604604 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	ENST00000409562 ENST00000493254 	261 192 192 192 192 192 192 	2127 1449 	261 192 192 192 192 192 192 	2141 1463 	53 53 53 53 53 53 53 	39 39 
ENST00000546151 	ENST00000538334 ENST00000606750 	1044 	1012 1012 	1045 	1012 1012 	34 	32 32 
ENST00000587271 ENST00000590372 	ENST00000414464 	157 60 	91 	157 60 	91 	53 53 	53 
ENST00000557060 ENST00000493254 ENST00000295025 	ENST00000312675 ENST00000543006 ENST00000392857 ENST00000469718 	2910 2391 9053 	13589 13532 5741 678 	2917 2398 9060 	13589 13532 5741 678 	46 46 46 	53 53 53 53 
ENST00000285737 	ENST00000499536 	5148 	419 	5148 	425 	34 	31 
ENST00000356303 ENST00000416082 ENST00000325349 ENST00000443590 	ENST00000359165 ENST00000503537 ENST00000599509 	530 37 331 331 	465 454 451 	530 37 331 331 	465 454 451 	53 53 53 53 	53 53 53 
ENST00000521707 	ENST00000479013 ENST00000249760 	491 	2691 3091 	510 	2700 3100 	31 	37 37 
ENST00000373652 ENST00000283946 ENST00000409992 	ENST00000398953 ENST00000528017 ENST00000438937 ENST00000543588 ENST00000306984 ENST00000435634 ENST00000436139 ENST00000519132 ENST00000558090 ENST00000263726 	1647 1337 1267 	208 2197 117 144 3992 1496 2013 1503 4079 6387 	1661 1351 1281 	208 2197 117 144 3992 1496 2013 1503 4079 6387 	39 39 39 	32 32 32 32 32 32 32 32 32 32 
ENST00000429412 ENST00000546113 ENST00000511674 ENST00000506754 	ENST00000309733 ENST00000604015 	1727 1727 526 728 	7459 257 	1727 1727 526 728 	7459 257 	34 34 34 34 	52 52 
ENST00000481916 ENST00000584196 ENST00000580938 ENST00000582966 ENST00000225724 ENST00000539061 ENST00000436679 	ENST00000460216 ENST00000445123 	1117 1131 1117 1131 1708 1765 821 	155 1011 	1135 1149 1135 1149 1726 1783 839 	171 1027 	35 35 35 35 35 35 35 	37 37 
ENST00000216264 ENST00000481066 	ENST00000556462 ENST00000259253 ENST00000375990 ENST00000448299 ENST00000343381 ENST00000358785 ENST00000301439 	3489 280 	1878 6627 6911 1474 1736 1675 1491 	3489 280 	1878 7947 8231 1474 1736 1675 1491 	53 53 	53 53 53 53 53 53 53 
ENST00000462327 	ENST00000560471 	2198 	2288 	2208 	2300 	35 	41 
ENST00000566753 ENST00000481617 	ENST00000555870 	797 2988 	5469 	797 2988 	5476 	32 32 	39 
ENST00000355520 	ENST00000309733 ENST00000558583 	7525 	6870 6023 	7525 	6870 6023 	53 	53 53 
ENST00000309733 ENST00000478538 ENST00000483793 	ENST00000394511 ENST00000312675 ENST00000543006 ENST00000489060 	6601 58 3801 	296 13470 13413 1760 	6601 58 3801 	296 13470 13413 1760 	53 53 53 	51 51 51 51 
ENST00000538010 	ENST00000488166 ENST00000377038 ENST00000509269 	1036 	328 2499 42 	1036 	328 2499 42 	35 	53 53 53 
ENST00000366089 ENST00000491741 	ENST00000394807 	121 741 	2530 	121 741 	2530 	52 52 	53 
ENST00000424464 ENST00000410012 ENST00000344386 ENST00000471181 	ENST00000515262 	71 50 36 4603 	162 	71 50 36 4603 	162 	38 38 38 38 	51 
ENST00000588534 	ENST00000395999 ENST00000285116 ENST00000571751 ENST00000458142 ENST00000453700 ENST00000219478 	277 	127 1707 1707 2322 2789 4533 	277 	127 1707 1707 2322 2789 4533 	53 	53 53 53 53 53 53 
