ENST00000256861 ENST00000568223 ENST00000422968 ENST00000394670 	ENST00000321844 	5890 3235 1453 3961 	4638 	5901 3246 1464 3972 	4638 	32 32 32 32 	53 
ENST00000607751 	ENST00000398738 ENST00000543600 ENST00000444614 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000526038 ENST00000373014 ENST00000587309 ENST00000411857 	982 	1900 1891 1724 402 400 403 301 329 304 1316 1360 1833 3689 4841 	991 	1900 1891 1724 402 400 403 301 329 304 1316 1360 1833 3689 4841 	36 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000488733 	ENST00000329627 	1536 	4630 	1554 	4635 	34 	35 
ENST00000406053 	ENST00000359242 ENST00000294678 	2260 	4020 3997 	2260 	4020 3997 	34 	50 50 
ENST00000381210 	ENST00000392385 ENST00000551944 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	1610 	1093 3245 2864 1217 7396 8843 	1624 	1093 3245 2864 1217 7396 8843 	39 	52 52 52 52 52 52 
ENST00000550977 	ENST00000508075 ENST00000557845 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000295025 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	1182 	233 164 1033 951 1312 8013 314 314 314 314 314 314 	1182 	233 164 1033 951 1312 8013 314 314 314 314 314 314 	51 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000358230 ENST00000355568 ENST00000411432 ENST00000544076 	ENST00000553258 ENST00000442514 ENST00000548061 	2779 2595 1937 1326 	16 16 16 	2796 2612 1954 1343 	16 16 16 	35 35 35 35 	51 51 51 
ENST00000379558 ENST00000295269 ENST00000582452 ENST00000456523 ENST00000355520 ENST00000462714 ENST00000223073 ENST00000282074 ENST00000564458 ENST00000564795 	ENST00000478538 ENST00000489060 	6559 4032 345 5128 7212 1504 15406 1251 1056 1056 	30 1617 	6559 4032 345 5128 7212 1504 15406 1251 1056 1056 	30 1617 	51 51 51 51 51 51 51 51 51 51 	52 52 
ENST00000444724 ENST00000397412 ENST00000293925 ENST00000262317 ENST00000546151 ENST00000423772 ENST00000252444 ENST00000572732 ENST00000472531 ENST00000528276 ENST00000526185 	ENST00000491724 	2724 7026 6927 5052 2046 289 3958 1385 725 339 1437 	1633 	2724 7026 6927 5052 2046 289 3958 1385 725 339 1437 	1633 	53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000480456 ENST00000589613 ENST00000592540 ENST00000360388 ENST00000572400 ENST00000512907 ENST00000411857 	ENST00000357137 	2761 620 1023 2615 1812 518 1704 	5927 	2772 631 1034 2626 1823 529 1715 	5949 	32 32 32 32 32 32 32 	31 
ENST00000309955 	ENST00000599809 ENST00000601706 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000569239 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000398726 ENST00000548061 ENST00000412930 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	3741 	53 59 59 59 146 1421 2132 149 146 53 59 53 92 146 53 53 53 53 53 	3741 	53 59 59 59 146 1421 2132 149 146 53 59 53 92 146 53 53 53 53 53 	53 	44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 
ENST00000575285 	ENST00000456967 ENST00000607301 	1544 	2085 2085 	1563 	2085 2085 	34 	44 44 
ENST00000531806 ENST00000529253 ENST00000528089 	ENST00000529146 ENST00000340537 ENST00000431227 ENST00000534187 ENST00000448228 ENST00000533852 ENST00000530385 ENST00000321602 ENST00000393715 ENST00000346333 ENST00000510443 ENST00000359244 	469 631 1287 	1107 996 1257 1117 1300 1352 1045 1045 1045 849 929 947 	469 631 1287 	1215 1104 1365 1225 1408 1460 1101 1101 1101 853 933 951 	36 36 36 	47 47 47 47 47 47 47 47 47 47 47 47 
ENST00000572515 ENST00000509705 ENST00000392079 ENST00000374324 ENST00000305513 ENST00000534819 	ENST00000488907 	1671 1587 1592 1487 2969 778 	700 	1671 1587 1592 1487 2969 778 	700 	51 51 51 51 51 51 	53 
ENST00000513619 	ENST00000531323 ENST00000377953 ENST00000574259 	740 	1774 1323 3861 	757 	1780 1329 3867 	35 	33 33 33 
ENST00000483793 ENST00000310613 	ENST00000538183 ENST00000476192 ENST00000497426 ENST00000474698 ENST00000550534 	4094 3145 	7683 5174 5174 5173 873 	4100 3151 	7683 5174 5174 5173 873 	47 47 	35 35 35 35 35 
ENST00000510126 ENST00000288699 ENST00000484882 ENST00000592434 ENST00000460780 ENST00000503459 	ENST00000238831 ENST00000294161 ENST00000513247 ENST00000296490 ENST00000487402 ENST00000484647 	85 3436 3903 1191 7 444 	9822 1621 1621 3548 4127 564 	85 3436 3903 1191 7 444 	9822 1621 1621 3548 4127 564 	53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000551119 	ENST00000376494 	-9 	1187 	1 	1187 	32 	36 
ENST00000528973 	ENST00000584798 	2751 	1227 	2761 	1246 	43 	32 
ENST00000544076 	ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	1523 	137 137 2210 227 131 137 131 131 	1523 	137 137 2210 227 131 137 131 131 	51 	52 52 52 52 52 52 52 52 
ENST00000529806 ENST00000526908 ENST00000527826 	ENST00000480705 ENST00000602152 ENST00000441047 	296 22 289 	119 93 126 	296 22 289 	119 93 126 	51 51 51 	53 53 53 
ENST00000327473 ENST00000536716 ENST00000476404 ENST00000336926 ENST00000434438 ENST00000573545 ENST00000575057 ENST00000576304 	ENST00000295958 	1810 1841 191 6671 6512 191 6671 6512 	3464 	1810 1841 191 6671 6512 191 6671 6512 	3466 	53 53 53 53 53 53 53 53 	36 
ENST00000493254 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000529271 ENST00000552937 ENST00000549640 ENST00000549785 ENST00000551028 ENST00000550234 ENST00000547979 	1060 741 659 1020 7355 7347 5731 	423 95 95 95 95 95 95 	1060 741 659 1020 7355 7347 5731 	423 95 95 95 95 95 95 	53 53 53 53 53 53 53 	53 53 53 53 53 53 53 
ENST00000392385 ENST00000604604 ENST00000295025 	ENST00000550977 	1064 1188 8814 	2170 	1064 1188 8814 	2170 	53 53 53 	52 
ENST00000559088 ENST00000288111 ENST00000561137 ENST00000396813 ENST00000558340 ENST00000561273 ENST00000559483 	ENST00000399409 ENST00000560163 ENST00000560207 	80 841 2093 833 989 1090 567 	330 247 135 	80 841 2093 833 989 1090 567 	330 247 135 	53 53 53 53 53 53 53 	53 53 53 
ENST00000392857 	ENST00000309733 ENST00000310613 	4816 	7919 4165 	4829 	7919 4165 	40 	41 41 
ENST00000411432 	ENST00000309955 	1927 	3711 	1927 	3711 	53 	53 
ENST00000445820 	ENST00000453518 	201 	468 	201 	468 	53 	53 
ENST00000360752 	ENST00000489978 	174 	138 	186 	144 	31 	41 
ENST00000474871 ENST00000532143 	ENST00000367157 ENST00000526405 ENST00000599646 	1508 -12 	2714 3210 1952 	1520 0 	2714 3210 1952 	31 31 	53 53 53 
ENST00000538359 	ENST00000476149 ENST00000502413 ENST00000550977 ENST00000604604 ENST00000518152 ENST00000519167 ENST00000556347 ENST00000229465 	302 	2695 1070 1764 873 531 321 526 670 	312 	2695 1070 1764 873 531 321 526 670 	42 	41 41 41 41 41 41 41 41 
ENST00000455245 	ENST00000449051 ENST00000567881 	562 	1188 1188 	562 	1207 1207 	51 	32 32 
ENST00000394511 ENST00000476192 ENST00000355520 ENST00000497426 ENST00000474698 	ENST00000558583 	337 4818 7605 4818 4817 	6017 	341 4822 7609 4822 4821 	6017 	48 48 48 48 48 	52 
ENST00000544366 	ENST00000228799 	149 	51 	149 	51 	45 	51 
ENST00000467514 ENST00000581251 	ENST00000560731 	675 675 	191 	675 675 	205 	53 53 	39 
ENST00000361899 	ENST00000362079 	598 	80 	598 	80 	52 	53 
ENST00000321521 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000401491 ENST00000355520 ENST00000558583 ENST00000354232 ENST00000463753 ENST00000282074 ENST00000408926 	ENST00000295269 	7792 6332 313 5096 3532 1283 7180 5488 1343 2838 1219 3036 	4067 	7794 6334 315 5098 3534 1285 7182 5490 1345 2840 1221 3038 	4075 	51 51 51 51 51 51 51 51 51 51 51 51 	45 
ENST00000412331 ENST00000355797 ENST00000319545 ENST00000561514 	ENST00000559007 ENST00000558064 ENST00000568490 ENST00000550597 ENST00000375664 ENST00000420857 ENST00000251900 ENST00000491988 ENST00000355237 ENST00000366333 ENST00000345662 ENST00000315285 ENST00000335117 ENST00000594245 ENST00000496760 ENST00000216039 ENST00000543450 ENST00000219478 ENST00000392876 ENST00000593682 ENST00000311437 ENST00000381585 ENST00000421670 ENST00000522833 ENST00000418385 ENST00000311128 ENST00000396825 ENST00000507258 ENST00000475135 ENST00000478791 ENST00000468337 ENST00000550383 ENST00000273598 ENST00000299163 ENST00000472961 ENST00000607041 ENST00000571001 	200 983 2483 411 	1792 191 171 8 4864 1900 3665 343 3778 20 3692 3692 1625 361 678 2029 2390 4464 3119 1026 2248 1820 172 291 161 3560 1770 130 617 1057 19 2819 1963 10632 211 20 1625 	217 1000 2500 428 	1802 201 181 18 4874 1910 3675 353 3788 30 3702 3702 1635 371 688 2039 2400 4474 3129 1036 2258 1830 182 301 171 3570 1780 140 627 1067 29 2829 1973 10642 221 30 1635 	36 36 36 36 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000409887 	ENST00000295121 ENST00000277942 ENST00000493624 	3012 	1470 6296 2390 	3012 	1479 6305 2399 	53 	31 31 31 
ENST00000355520 ENST00000558583 	ENST00000309733 ENST00000478538 ENST00000483793 ENST00000476192 ENST00000473559 ENST00000518152 ENST00000497426 ENST00000474698 	7266 5574 	6587 44 3787 4648 2098 384 4648 4647 	7283 5591 	6605 62 3805 4666 2116 402 4666 4665 	36 36 	35 35 35 35 35 35 35 35 
ENST00000578826 	ENST00000276461 	770 	2859 	770 	2876 	53 	31 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000473559 ENST00000462714 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000394511 ENST00000558583 	6559 4032 6364 345 5128 3564 7212 1875 1504 15406 1375 1251 6807 1056 1056 	42 5601 	6559 4032 6364 345 5128 3564 7212 1875 1504 15406 1375 1251 6807 1056 1056 	42 5601 	41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 	52 52 
ENST00000372037 ENST00000452508 ENST00000278616 ENST00000515576 ENST00000584132 ENST00000583418 ENST00000574788 ENST00000332776 ENST00000453258 ENST00000371207 ENST00000543964 ENST00000371203 ENST00000539125 ENST00000455814 ENST00000524293 ENST00000551964 ENST00000359972 ENST00000550527 ENST00000357310 ENST00000339433 ENST00000333991 ENST00000205557 ENST00000281031 ENST00000527806 ENST00000330266 ENST00000563972 ENST00000463230 ENST00000520212 ENST00000591618 ENST00000326793 ENST00000562647 ENST00000366387 	ENST00000418464 ENST00000308287 ENST00000453471 ENST00000373803 ENST00000359675 ENST00000349004 	6731 10931 11127 1526 1750 2215 1686 1686 4690 4590 4462 4664 4546 343 3472 5143 4822 4381 4855 4729 2339 5397 2111 1526 3255 1101 1341 725 257 3889 1750 49 	2378 1360 103 2532 2471 2518 	6731 10931 11127 1526 1750 2215 1686 1686 4690 4590 4462 4664 4546 343 3472 5143 4822 4381 4855 4729 2339 5397 2111 1526 3255 1101 1341 725 257 3889 1750 49 	2378 1360 103 2532 2471 2518 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	52 52 52 52 52 52 
ENST00000561643 	ENST00000478443 ENST00000573708 ENST00000399434 	1296 	957 692 1337 	1313 	957 692 1337 	32 	51 51 51 
ENST00000469562 ENST00000338315 ENST00000240285 	ENST00000472377 ENST00000360916 ENST00000295290 ENST00000444671 ENST00000513459 ENST00000329134 ENST00000538878 ENST00000540140 ENST00000442925 ENST00000422265 ENST00000273145 ENST00000583912 ENST00000451672 ENST00000449592 ENST00000541467 ENST00000538055 ENST00000589373 ENST00000346617 ENST00000371515 ENST00000216923 ENST00000504667 ENST00000293288 ENST00000485556 ENST00000526517 ENST00000272091 ENST00000532917 ENST00000292144 ENST00000341871 ENST00000522362 ENST00000487258 ENST00000249344 ENST00000373036 ENST00000263026 ENST00000434828 ENST00000262870 ENST00000400461 ENST00000411519 	1709 1930 2467 	3755 1744 1649 1427 1482 4186 3088 3194 2012 2089 2044 478 778 2610 2381 460 377 2326 2490 2714 1898 888 2024 780 2654 1289 1460 1707 3884 904 3972 4482 3178 380 1379 1751 2101 	1709 1930 2467 	3776 1765 1670 1448 1503 4207 3109 3215 2033 2110 2065 499 799 2631 2402 481 398 2347 2511 2735 1919 909 2045 801 2675 1310 1481 1728 3905 925 3993 4503 3199 401 1400 1772 2122 	52 52 52 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 
ENST00000589373 	ENST00000538264 ENST00000577843 ENST00000578332 ENST00000583315 	367 	771 771 771 771 	367 	787 787 787 787 	34 	37 37 37 37 
ENST00000538868 	ENST00000337120 ENST00000566209 ENST00000413199 ENST00000476266 ENST00000578975 ENST00000566692 ENST00000393067 ENST00000302874 ENST00000505412 ENST00000327535 ENST00000340625 ENST00000356980 ENST00000361028 ENST00000396827 ENST00000487943 ENST00000467254 ENST00000329153 ENST00000557971 ENST00000559981 ENST00000558214 ENST00000395699 ENST00000596701 ENST00000392876 ENST00000408888 ENST00000366606 ENST00000357246 ENST00000329099 ENST00000571073 ENST00000429591 ENST00000252599 ENST00000593832 ENST00000575978 ENST00000367996 ENST00000481865 ENST00000540511 	2543 	299 73 1997 310 1135 2708 2767 2007 1482 3957 1096 2271 5004 3682 718 658 4711 3834 1778 1185 7713 1885 4989 1884 1683 907 2708 205 1620 2625 1859 2036 3882 1785 4783 	2563 	299 73 1997 310 1135 2708 2767 2007 1482 3957 1096 2271 5004 3682 718 658 4711 3834 1778 1185 7713 1885 4989 1884 1683 907 2708 205 1620 2625 1859 3106 3882 1785 4783 	33 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000512264 	ENST00000371130 ENST00000422452 	445 	11955 11976 	445 	11976 11997 	37 	32 32 
ENST00000448322 ENST00000528684 	ENST00000467239 ENST00000486431 ENST00000485843 	898 931 	647 429 735 	898 931 	665 447 753 	53 53 	35 35 35 
ENST00000521442 	ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000475187 ENST00000434618 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000480059 ENST00000437315 ENST00000417059 ENST00000577961 ENST00000584307 ENST00000314574 ENST00000394964 	425 	2135 2928 3010 2131 2124 2921 3003 2742 1730 3003 2131 2928 3010 2131 2928 3010 3261 3346 3308 87 	425 	2140 2933 3015 2136 2129 2926 3008 2747 1735 3008 2136 2933 3015 2136 2933 3015 3266 3351 3313 92 	33 	48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 
ENST00000366391 	ENST00000538334 ENST00000606750 	14 	1974 1974 	21 	1988 1988 	46 	35 35 
ENST00000309955 	ENST00000595520 	3692 	60 	3692 	60 	53 	53 
ENST00000564447 	ENST00000548783 	276 	527 	284 	529 	35 	32 
ENST00000461232 	ENST00000377424 	599 	2412 	602 	2417 	33 	43 
ENST00000590180 	ENST00000368528 ENST00000545084 	459 	247 159 	459 	247 159 	52 	51 51 
ENST00000370456 ENST00000535065 	ENST00000466256 	2254 1911 	1527 	2268 1925 	1548 	32 32 	31 
ENST00000474698 	ENST00000429412 ENST00000546113 ENST00000538183 	5454 	1873 1873 8115 	5454 	1873 1873 8115 	43 	35 35 35 
ENST00000608933 	ENST00000349699 ENST00000283243 	5663 	4367 6833 	5663 	4388 6854 	53 	32 32 
ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	ENST00000606080 	5125 2108 5125 5124 	4179 	5125 2108 5125 5124 	4188 	31 31 31 31 	44 
ENST00000531383 ENST00000534026 ENST00000564733 	ENST00000495257 ENST00000475187 ENST00000334464 ENST00000378268 ENST00000397893 ENST00000573951 ENST00000593019 ENST00000562435 ENST00000569997 ENST00000549737 	1181 1015 2263 	511 1671 5757 429 431 1645 595 6055 1470 183 	1181 1015 2263 	511 1671 5757 429 431 1645 595 6055 1470 183 	51 51 51 	52 52 52 52 52 52 52 52 52 52 
ENST00000262605 ENST00000372904 	ENST00000477110 ENST00000473202 ENST00000357658 ENST00000476499 ENST00000484363 ENST00000478443 ENST00000491452 ENST00000282026 ENST00000483423 ENST00000339468 ENST00000472953 ENST00000339834 ENST00000406386 ENST00000377767 ENST00000523944 ENST00000262105 ENST00000521151 ENST00000480241 ENST00000487302 ENST00000470703 ENST00000580617 ENST00000340855 ENST00000530642 ENST00000466630 ENST00000358151 ENST00000345317 ENST00000591226 ENST00000464396 ENST00000595787 	4761 4783 	3004 4667 1560 1548 688 992 688 1228 688 1479 116 731 9295 5441 3146 3224 1067 688 688 688 236 5508 670 2522 1615 2312 1440 688 5508 	4766 4788 	3004 4667 1560 1548 688 992 688 1228 688 1479 116 731 9295 5441 3146 3224 1067 688 688 688 236 5508 670 2522 1615 2312 1440 688 5508 	31 31 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	790 865 507 489 458 2919 	563 	790 865 507 489 458 2919 	563 	45 45 45 45 45 45 	53 
ENST00000439531 	ENST00000414274 	326 	576 	326 	576 	52 	53 
ENST00000487659 	ENST00000526439 ENST00000392869 ENST00000366402 	795 	168 6920 18 	808 	173 6925 23 	35 	48 48 48 
ENST00000581296 	ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	3223 	888 1622 1005 4022 3894 	3225 	888 1622 1005 4022 3894 	50 	53 53 53 53 53 
ENST00000271375 	ENST00000395389 ENST00000360121 ENST00000395094 ENST00000252799 ENST00000392378 ENST00000358186 ENST00000392379 	7334 	1644 1600 1887 2319 2174 2049 2265 	7336 	1644 1600 1887 2319 2174 2049 2265 	31 	33 33 33 33 33 33 33 
ENST00000579913 ENST00000581296 	ENST00000339474 ENST00000400877 ENST00000334962 ENST00000584306 ENST00000319651 	427 3675 	1321 2055 1438 4455 4327 	428 3676 	1321 2055 1438 4455 4327 	51 51 	53 53 53 53 53 
ENST00000442394 ENST00000473649 ENST00000557114 ENST00000265840 ENST00000443271 ENST00000503660 ENST00000359927 ENST00000593203 ENST00000378847 ENST00000497113 ENST00000608676 ENST00000370205 ENST00000370203 ENST00000552245 	ENST00000492915 ENST00000470208 	1960 2333 163 1907 1864 297 88 54 5587 518 2833 1503 1386 1723 	860 -6 	1960 2333 163 1907 1864 297 88 54 5587 518 2833 1503 1386 1723 	878 12 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	35 35 
ENST00000481132 	ENST00000369500 	2562 	3128 	2562 	3128 	47 	39 
ENST00000599646 ENST00000319921 	ENST00000479515 	1988 4438 	583 	1988 4438 	601 	53 53 	32 
ENST00000603128 ENST00000419350 ENST00000448023 ENST00000359128 ENST00000301749 ENST00000591639 ENST00000443905 ENST00000591619 	ENST00000485271 	4331 4537 4244 4313 4325 2299 2299 282 	182 	4352 4558 4265 4334 4346 2320 2320 303 	185 	32 32 32 32 32 32 32 32 	39 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	ENST00000503412 	909 883 2680 1033 7212 8659 	659 	910 884 2681 1034 7213 8660 	659 	51 51 51 51 51 51 	53 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	418 418 	278 	418 418 	53 	51 51 
ENST00000437048 	ENST00000447683 ENST00000467634 ENST00000377386 ENST00000398263 ENST00000282120 ENST00000497623 ENST00000468599 	5723 	950 75 5218 4870 4576 57 725 	5735 	965 90 5233 4885 4591 72 740 	32 	31 31 31 31 31 31 31 
ENST00000356442 ENST00000596237 ENST00000523465 	ENST00000398107 ENST00000425369 ENST00000441564 ENST00000258111 ENST00000357613 ENST00000568559 	262 335 523 	3366 3218 9470 2644 3714 3294 	262 335 523 	3366 3218 9470 2644 3714 3294 	51 51 51 	50 50 50 50 50 50 
ENST00000480705 ENST00000602152 ENST00000441047 	ENST00000475555 ENST00000458332 ENST00000439860 	118 92 125 	124 163 167 	118 92 125 	124 163 167 	53 53 53 	52 52 52 
ENST00000529146 ENST00000340537 ENST00000431227 ENST00000534187 ENST00000448228 ENST00000533852 ENST00000530385 ENST00000321602 ENST00000393715 ENST00000346333 ENST00000510443 ENST00000359244 	ENST00000497543 ENST00000484945 ENST00000459803 ENST00000478666 	1064 953 1214 1074 1257 1309 1002 1002 1002 754 834 852 	1132 1226 1419 915 	1168 1057 1318 1178 1361 1413 1106 1106 1106 858 938 956 	1132 1226 1419 915 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000578403 ENST00000580346 ENST00000578643 ENST00000450253 	ENST00000477976 ENST00000469563 ENST00000401003 ENST00000472198 ENST00000573729 ENST00000575324 	1313 1034 2609 7039 	53 718 212 2052 2052 2052 	1313 1034 2609 7039 	72 737 231 2071 2071 2071 	53 53 53 53 	33 33 33 33 33 33 
ENST00000563411 ENST00000599719 ENST00000601309 ENST00000600468 ENST00000401766 ENST00000557893 ENST00000404938 ENST00000486304 ENST00000478730 ENST00000403646 ENST00000473939 ENST00000356387 ENST00000595369 	ENST00000400104 ENST00000254630 ENST00000445217 	450 150 141 2200 5355 1301 5216 450 2401 2291 2240 2427 2597 	1860 4006 4990 	450 150 141 2200 5355 1301 5216 450 2401 2291 2240 2427 2597 	1878 4024 5008 	52 52 52 52 52 52 52 52 52 52 52 52 52 	35 35 35 
ENST00000256474 	ENST00000380765 	511 	1131 	511 	1133 	35 	51 
ENST00000582436 ENST00000600299 ENST00000484909 ENST00000494927 ENST00000215832 ENST00000278949 	ENST00000512783 ENST00000360286 ENST00000302874 ENST00000505412 ENST00000421176 ENST00000374329 ENST00000257572 ENST00000579483 ENST00000492944 ENST00000412351 ENST00000458616 ENST00000489442 ENST00000566821 ENST00000586486 ENST00000591510 ENST00000550103 ENST00000480477 ENST00000557187 ENST00000589953 ENST00000530015 ENST00000567298 ENST00000446344 ENST00000598513 ENST00000333952 ENST00000193391 ENST00000534716 ENST00000522208 ENST00000482342 ENST00000606911 ENST00000392378 ENST00000358186 ENST00000392379 ENST00000304932 ENST00000392674 	2488 671 1062 715 7544 1664 	3188 305 2068 1543 2883 377 4094 3184 90 -6 692 711 745 958 -11 368 361 245 513 1702 3242 5602 2904 2919 6959 802 4619 108 4692 2226 2101 2317 263 208 	2488 671 1062 715 7544 1664 	3200 317 2080 1555 2895 389 4106 3196 102 6 704 723 757 970 1 380 373 257 525 1714 3254 5614 2916 2931 6971 814 4631 120 4704 2238 2113 2329 275 220 	33 33 33 33 33 33 	40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 
