ENST00000434913 	ENST00000449131 	239 	4148 	239 	4148 	52 	53 
ENST00000358387 ENST00000507024 	ENST00000519476 ENST00000480242 ENST00000610026 ENST00000365779 ENST00000472232 ENST00000568653 	3064 2423 	1203 3160 3440 1366 2093 964 	3064 2423 	1203 3160 3440 1366 2093 964 	41 41 	32 32 32 32 32 32 
ENST00000316292 ENST00000309268 ENST00000490569 ENST00000331523 ENST00000436459 ENST00000501580 ENST00000503537 ENST00000599509 	ENST00000419932 	1951 1578 992 1204 959 954 962 959 	259 	1951 1578 992 1204 959 954 962 959 	259 	51 51 51 51 51 51 51 51 	33 
ENST00000434526 ENST00000342190 ENST00000436782 ENST00000423763 ENST00000438133 ENST00000275607 	ENST00000428465 	1784 1608 1420 1556 1504 1627 	1976 	1784 1608 1420 1556 1504 1627 	1992 	53 53 53 53 53 53 	36 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	265 265 257 265 	59 	265 265 257 265 	59 	53 53 53 53 	53 
ENST00000419135 ENST00000433153 ENST00000429840 ENST00000491984 ENST00000457903 ENST00000479546 ENST00000445075 ENST00000482006 ENST00000450871 ENST00000471639 ENST00000469883 ENST00000475416 ENST00000475567 ENST00000420110 ENST00000482589 ENST00000492699 ENST00000470222 	ENST00000603274 	61 61 68 80 105 48 44 65 133 48 67 56 56 46 56 56 56 	463 	61 61 68 80 105 48 44 65 133 48 67 56 56 46 56 56 56 	463 	33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 	34 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	266 266 258 266 	83 	266 266 258 266 	83 	53 53 53 53 	52 
ENST00000398295 	ENST00000461526 	449 	447 	449 	447 	52 	53 
ENST00000479870 	ENST00000407690 ENST00000492137 ENST00000407431 ENST00000407148 ENST00000405938 	4494 	2275 314 2365 2180 2346 	4494 	2275 314 2365 2180 2346 	50 	53 53 53 53 53 
ENST00000529790 ENST00000529770 ENST00000524422 ENST00000529460 ENST00000534385 ENST00000527186 ENST00000598167 ENST00000595020 ENST00000596478 ENST00000601722 ENST00000599442 ENST00000600126 	ENST00000534438 ENST00000601832 	235 288 160 170 140 884 235 288 160 170 140 884 	243 243 	235 288 160 170 140 884 235 288 160 170 140 884 	243 243 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3775 	331 349 215 213 554 354 386 354 331 	3775 	53 53 53 53 53 53 53 53 53 	52 
ENST00000485709 	ENST00000545067 	615 	939 	615 	939 	53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4192 	76 74 216 	4192 	53 53 53 	51 
ENST00000483907 ENST00000483613 ENST00000485355 ENST00000442655 	ENST00000604922 	518 518 518 518 	329 	518 518 518 518 	329 	53 53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	666 	199 39 	666 	199 39 	52 	53 53 
ENST00000584196 ENST00000582966 ENST00000539061 	ENST00000309955 	2023 2023 2630 	3730 	2023 2023 2630 	3730 	53 53 53 	52 
ENST00000523752 ENST00000276431 	ENST00000495275 	1679 2497 	1458 	1679 2497 	1467 	52 52 	44 
ENST00000224237 ENST00000487938 ENST00000469543 ENST00000544301 	ENST00000463943 	1461 1865 2259 1729 	402 	1461 1865 2259 1729 	402 	53 53 53 53 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4164 	239 240 	4164 	51 51 	53 
ENST00000229239 ENST00000396861 	ENST00000225726 ENST00000403162 	1795 1280 	1816 1698 	1795 1280 	1816 1698 	52 52 	52 52 
ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 	ENST00000515262 	55 43 43 43 66 43 43 43 66 43 43 	144 	55 43 43 43 66 43 43 43 66 43 43 	144 	52 52 52 52 52 52 52 52 52 52 52 	52 
ENST00000546654 	ENST00000564755 	103 	191 	103 	191 	53 	52 
ENST00000396024 ENST00000451270 ENST00000332680 ENST00000504475 ENST00000560014 ENST00000421017 ENST00000559176 ENST00000558985 ENST00000560466 ENST00000559818 ENST00000558132 ENST00000561022 ENST00000560367 ENST00000558503 ENST00000558998 ENST00000505539 ENST00000435128 ENST00000426153 	ENST00000471694 ENST00000355354 	676 628 642 2854 1538 652 422 518 412 625 376 635 611 755 471 469 516 565 	5639 3864 	676 628 642 2854 1538 652 422 518 412 625 376 635 611 755 471 469 516 565 	5639 3864 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	39 39 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 384 379 385 386 384 361 	3802 	361 384 379 385 386 384 361 	3802 	53 53 53 53 53 53 53 	52 
ENST00000425466 ENST00000472161 ENST00000398259 ENST00000474167 	ENST00000604922 	542 539 540 540 	227 	542 539 540 540 	227 	53 53 53 53 	52 
ENST00000394456 ENST00000593678 ENST00000595047 ENST00000598607 ENST00000429701 	ENST00000490804 	654 108 607 376 108 	132 	654 108 607 376 108 	132 	53 53 53 53 53 	32 
ENST00000416139 ENST00000475608 	ENST00000592379 	227 224 	59 	227 224 	59 	52 52 	53 
ENST00000244364 ENST00000370788 ENST00000361203 ENST00000370754 ENST00000370769 ENST00000421834 ENST00000446842 ENST00000312431 	ENST00000419932 	14681 15644 21390 22249 21715 15370 20845 21656 	356 	14681 15644 21390 22249 21715 15370 20845 21656 	356 	53 53 53 53 53 53 53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000444831 ENST00000440049 ENST00000469899 	ENST00000515262 	133 323 158 115 55 43 43 43 66 43 66 43 43 66 37 43 43 	159 	133 323 158 115 55 43 43 43 66 43 66 43 43 66 37 43 43 	159 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	50 
ENST00000560955 ENST00000313478 	ENST00000413017 ENST00000470066 	231 275 	396 5124 	240 284 	396 5124 	44 44 	36 36 
ENST00000484430 ENST00000398981 ENST00000398259 ENST00000389400 ENST00000411660 	ENST00000604922 	597 605 593 623 597 	210 	606 614 602 632 606 	217 	40 40 40 40 40 	46 
ENST00000398259 	ENST00000604922 	683 	227 	683 	227 	53 	52 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 384 379 385 386 384 361 	3793 	361 384 379 385 386 384 361 	3793 	53 53 53 53 53 53 53 	53 
ENST00000429775 	ENST00000514253 	270 	441 	270 	452 	53 	41 
ENST00000593919 ENST00000411678 	ENST00000472781 	1779 2222 	2308 	1779 2222 	2308 	52 52 	52 
ENST00000361436 ENST00000497825 ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	316 547 1814 109 185 227 253 129 228 228 	414 340 414 340 	316 547 1814 109 185 227 253 129 228 228 	417 343 417 343 	51 51 51 51 51 51 51 51 51 51 	50 50 50 50 
ENST00000585891 ENST00000430596 	ENST00000473204 ENST00000464387 ENST00000375504 	161 105 	1953 1548 1956 	161 105 	1953 1548 1956 	33 33 	53 53 53 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	348 371 372 373 348 	3753 	348 371 372 373 348 	3753 	53 53 53 53 53 	52 
ENST00000398259 ENST00000474167 	ENST00000604922 	672 668 	230 	672 668 	230 	53 53 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	237 238 	4158 	237 238 	4158 	53 53 	52 
ENST00000574872 	ENST00000519266 ENST00000520221 	651 	201 41 	651 	201 41 	53 	53 53 
ENST00000331267 ENST00000595353 	ENST00000515262 	171 171 	116 	190 190 	116 	34 34 	53 
ENST00000492395 	ENST00000603027 ENST00000603706 	2620 	4591 259 	2620 	4591 259 	53 	53 53 
ENST00000533193 	ENST00000336926 ENST00000434438 ENST00000575057 ENST00000576304 	244 	6839 6680 6839 6680 	259 	6848 6689 6848 6689 	35 	31 31 31 31 
ENST00000571285 	ENST00000576906 	61 	105 	61 	105 	53 	52 
ENST00000307602 ENST00000276079 ENST00000373841 ENST00000472185 ENST00000490044 ENST00000535149 	ENST00000370238 	5375 2075 1968 72 2577 2246 	2366 	5384 2084 1977 81 2586 2255 	2382 	37 37 37 37 37 37 	37 
ENST00000570308 ENST00000219070 ENST00000566564 	ENST00000420788 	3047 3099 253 	101 	3047 3099 253 	109 	53 53 53 	32 
ENST00000357606 ENST00000317287 ENST00000547445 ENST00000317269 	ENST00000599328 	315 464 210 229 	1271 	315 464 210 229 	1271 	53 53 53 53 	52 
ENST00000461096 	ENST00000371610 ENST00000329665 	538 	2332 2875 	539 	2332 2875 	51 	52 52 
ENST00000367182 	ENST00000533680 	9562 	16 	9562 	16 	35 	35 
ENST00000477361 ENST00000216185 	ENST00000366633 ENST00000366632 ENST00000602713 ENST00000327057 	2406 122 	2247 2096 2177 980 	2426 142 	2255 2104 2185 988 	31 31 	31 31 31 31 
ENST00000529576 	ENST00000473204 ENST00000464387 ENST00000375504 	348 	1197 792 1200 	348 	1197 792 1200 	51 	52 52 52 
ENST00000489266 ENST00000369017 ENST00000495596 ENST00000552242 	ENST00000419639 	1751 937 267 1291 	540 	1758 944 274 1298 	546 	44 44 44 44 	31 
ENST00000538183 	ENST00000555870 	9875 	4166 	9875 	4166 	50 	53 
ENST00000541364 ENST00000552448 ENST00000301072 ENST00000548470 	ENST00000584211 ENST00000397641 ENST00000304858 ENST00000494632 ENST00000469687 	563 674 600 141 	847 3718 4474 817 847 	563 674 600 141 	862 3733 4489 832 862 	53 53 53 53 	31 31 31 31 31 
ENST00000263256 	ENST00000445750 	2263 	479 	2263 	480 	53 	37 
ENST00000229239 ENST00000396856 ENST00000492719 ENST00000396861 ENST00000474249 ENST00000466588 ENST00000396859 ENST00000466525 ENST00000396858 	ENST00000547691 ENST00000552810 	1035 457 559 520 550 577 448 629 508 	5843 7827 	1047 469 571 532 562 589 460 641 520 	5843 7827 	41 41 41 41 41 41 41 41 41 	52 52 
ENST00000484430 ENST00000398981 ENST00000411660 	ENST00000604922 	585 593 585 	216 	585 593 585 	216 	53 53 53 	51 
ENST00000474210 	ENST00000584888 	185 	294 	191 	294 	45 	52 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000474167 ENST00000493479 	ENST00000604922 	531 533 407 528 533 541 529 515 	268 	551 553 427 548 553 561 549 535 	268 	33 33 33 33 33 33 33 33 	52 
ENST00000429775 	ENST00000514253 	264 	459 	264 	459 	53 	53 
ENST00000461481 	ENST00000542524 	400 	435 	400 	435 	37 	32 
ENST00000264896 	ENST00000526794 ENST00000557893 ENST00000540225 ENST00000256594 	3899 	6608 1430 2300 2218 	3899 	6608 1430 2300 2218 	53 	53 53 53 53 
ENST00000223095 ENST00000445463 	ENST00000525105 	1380 1326 	448 	1380 1326 	448 	53 53 	53 
ENST00000290271 	ENST00000559119 	3352 	66 	3352 	81 	52 	38 
ENST00000316292 ENST00000309268 ENST00000490569 ENST00000331523 ENST00000495333 ENST00000488500 ENST00000434005 ENST00000318052 ENST00000436459 ENST00000501580 ENST00000513637 ENST00000443590 	ENST00000599939 	1550 1177 591 803 699 591 557 555 558 553 554 559 	-16 	1550 1177 591 803 699 591 557 555 558 553 554 559 	0 	53 53 53 53 53 53 53 53 53 53 53 53 	34 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	119 119 119 116 118 119 142 119 119 119 119 119 128 	111 	119 119 119 116 118 119 142 119 119 119 119 119 128 	111 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	664 	192 32 	664 	192 32 	50 	52 52 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 ENST00000572227 	ENST00000515262 	114 114 114 113 114 137 114 114 114 114 114 123 102 	115 	114 114 114 113 114 137 114 114 114 114 114 123 102 	115 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000416139 ENST00000446445 	ENST00000592379 	283 283 	34 	283 283 	34 	53 53 	53 
ENST00000466086 ENST00000413500 ENST00000434913 ENST00000517577 	ENST00000449131 	95 93 234 235 	4187 	95 93 234 235 	4187 	53 53 53 53 	52 
ENST00000493763 ENST00000397415 ENST00000424341 ENST00000570505 	ENST00000274255 	1376 1488 984 316 	2936 	1376 1488 984 316 	2936 	52 52 52 52 	32 
ENST00000394667 ENST00000502534 ENST00000394665 ENST00000503574 ENST00000506397 ENST00000394668 	ENST00000298251 	90 87 178 1380 201 112 	2069 	90 87 178 1380 201 112 	2090 	53 53 53 53 53 53 	31 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 78 87 	115 	78 78 101 78 78 87 	115 	52 52 52 52 52 52 	52 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 535 543 531 517 561 	211 	533 535 409 535 543 531 517 561 	211 	53 53 53 53 53 53 53 53 	53 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	347 370 371 372 347 	3761 	347 370 371 372 347 	3761 	53 53 53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	724 	194 34 	724 	194 34 	52 	53 53 
ENST00000495257 	ENST00000483316 ENST00000580617 	505 	6661 143 	505 	6681 163 	52 	33 33 
ENST00000473637 ENST00000335255 ENST00000527313 ENST00000570585 ENST00000531030 ENST00000526383 	ENST00000420788 	941 939 529 360 487 430 	108 	947 945 535 366 493 436 	108 	47 47 47 47 47 47 	33 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	430 381 	1146 1163 	430 381 	1146 1163 	53 53 	53 53 
ENST00000517577 	ENST00000449131 	213 	4162 	213 	4162 	53 	53 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000454675 ENST00000403842 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	105 105 105 104 105 105 105 105 105 105 114 	126 	105 105 105 104 105 105 105 105 105 105 114 	126 	53 53 53 53 53 53 53 53 53 53 53 	35 
ENST00000398295 	ENST00000461526 	449 	466 	449 	466 	52 	43 
ENST00000484430 ENST00000398981 ENST00000474167 	ENST00000604922 	650 658 642 	276 	650 658 642 	276 	53 53 53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	96 94 236 	4197 	96 94 236 	4197 	53 53 53 	53 
ENST00000353047 ENST00000434271 	ENST00000263116 ENST00000357421 ENST00000299163 ENST00000594199 	3621 3605 	2528 2422 10596 2423 	3621 3605 	2543 2437 10611 2438 	53 53 	38 38 38 38 
ENST00000444614 ENST00000476570 	ENST00000425906 ENST00000441843 	35 36 	111 385 	44 45 	111 385 	44 44 	53 53 
ENST00000497322 ENST00000483598 ENST00000432629 ENST00000393148 ENST00000481802 ENST00000429825 ENST00000588627 ENST00000471280 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1739 34 152 178 154 153 1928 144 	424 350 424 350 	1739 34 152 178 154 153 1928 144 	424 350 424 350 	52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4164 	239 240 	4164 	51 51 	53 
ENST00000429412 ENST00000546113 ENST00000392385 ENST00000409562 ENST00000550703 ENST00000546643 ENST00000478122 ENST00000481617 ENST00000604604 ENST00000506754 	ENST00000309733 	2471 2471 692 2463 1085 867 1047 3936 816 1392 	7064 	2471 2471 692 2463 1085 867 1047 3936 816 1392 	7070 	53 53 53 53 53 53 53 53 53 53 	47 
ENST00000311085 ENST00000539542 	ENST00000486494 	6828 6774 	265 	6836 6782 	265 	44 44 	32 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000456923 ENST00000460217 ENST00000474036 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000471694 ENST00000355354 	5620 6164 5891 5621 6268 7035 5891 5626 5893 5621 1776 18 983 5891 5891 5891 5891 	5633 3858 	5620 6164 5891 5621 6268 7035 5891 5626 5893 5621 1776 18 983 5891 5891 5891 5891 	5633 3858 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	36 36 
ENST00000309594 ENST00000304385 ENST00000327536 ENST00000473202 ENST00000476609 ENST00000478570 ENST00000308580 ENST00000392552 ENST00000392551 ENST00000295500 ENST00000560085 ENST00000536776 ENST00000593280 ENST00000405846 ENST00000491730 ENST00000410105 ENST00000378815 ENST00000306480 ENST00000388795 ENST00000564447 ENST00000393965 ENST00000504117 ENST00000404977 ENST00000329627 ENST00000472525 ENST00000381318 ENST00000422364 ENST00000373367 ENST00000541184 ENST00000476624 ENST00000310301 ENST00000369064 ENST00000369051 ENST00000452918 ENST00000600239 ENST00000601879 ENST00000468735 ENST00000498730 ENST00000441149 ENST00000510711 ENST00000497004 ENST00000485672 ENST00000399686 ENST00000260372 ENST00000391623 ENST00000514701 ENST00000257197 ENST00000257198 ENST00000255858 ENST00000321205 ENST00000320982 ENST00000540456 ENST00000392772 ENST00000374747 ENST00000454337 ENST00000330997 ENST00000431118 ENST00000494643 ENST00000294353 ENST00000588303 ENST00000261491 ENST00000368918 ENST00000284268 ENST00000535173 ENST00000053468 ENST00000439986 ENST00000491496 ENST00000461762 ENST00000480023 ENST00000366971 ENST00000568692 ENST00000594821 ENST00000486212 ENST00000577583 ENST00000514824 ENST00000543211 ENST00000493763 ENST00000304734 ENST00000606550 ENST00000392620 ENST00000328023 ENST00000476618 ENST00000438528 ENST00000398000 ENST00000477281 ENST00000485587 ENST00000538120 ENST00000479013 ENST00000249760 ENST00000471464 ENST00000483207 ENST00000394395 ENST00000406386 ENST00000543897 ENST00000242323 ENST00000443864 ENST00000514858 ENST00000395905 ENST00000557893 ENST00000592903 ENST00000592215 ENST00000590095 ENST00000589427 ENST00000523615 ENST00000581868 ENST00000513898 ENST00000477919 ENST00000448007 ENST00000411432 ENST00000485119 ENST00000355151 ENST00000397496 ENST00000557221 ENST00000311892 ENST00000590689 ENST00000563727 ENST00000514871 ENST00000255266 ENST00000508173 ENST00000479413 ENST00000334731 ENST00000531971 ENST00000359047 ENST00000474963 ENST00000469539 ENST00000599049 ENST00000455915 ENST00000593250 ENST00000532312 ENST00000525586 ENST00000392814 ENST00000375403 ENST00000332592 ENST00000585168 ENST00000567289 ENST00000493976 ENST00000523793 ENST00000575156 ENST00000317757 ENST00000520907 ENST00000470393 ENST00000470929 ENST00000531805 ENST00000408988 ENST00000552176 ENST00000481526 ENST00000582585 ENST00000460809 ENST00000497735 ENST00000577598 ENST00000554757 ENST00000549498 ENST00000409458 ENST00000267622 ENST00000590197 ENST00000570734 ENST00000598970 ENST00000251195 ENST00000403856 ENST00000564238 ENST00000389168 ENST00000389171 ENST00000334574 ENST00000374242 ENST00000374238 ENST00000420913 ENST00000296414 ENST00000409940 ENST00000375771 ENST00000375766 ENST00000400773 ENST00000395738 ENST00000362068 ENST00000595961 ENST00000369722 ENST00000598179 ENST00000441074 ENST00000476682 ENST00000396825 ENST00000417689 ENST00000317091 ENST00000418233 ENST00000468709 ENST00000478047 ENST00000354105 ENST00000434385 ENST00000425063 ENST00000394163 ENST00000494357 ENST00000419215 ENST00000424881 ENST00000473759 ENST00000479663 ENST00000481865 ENST00000589856 ENST00000447944 ENST00000415374 ENST00000367602 ENST00000528353 ENST00000600854 ENST00000608752 ENST00000393978 ENST00000455730 ENST00000605936 ENST00000559989 ENST00000437211 ENST00000442570 ENST00000483846 ENST00000547118 ENST00000255890 ENST00000433168 ENST00000609513 ENST00000401453 ENST00000534819 ENST00000444558 ENST00000414432 	ENST00000479515 	1456 8670 1790 4589 3450 291 2963 3336 3396 3442 681 2498 774 3702 1500 1990 1896 3658 2715 1003 3263 5613 4753 4544 377 10601 1898 3531 3751 499 4112 2553 1934 4554 5422 5403 4130 1674 1955 1280 2884 838 3201 1828 1796 15533 4113 4067 2012 2077 2088 2077 2088 4069 5157 5851 2192 84 5247 610 11125 3789 3953 1667 1529 3117 2303 2234 2001 3602 492 197 2058 4361 592 3410 2020 1284 1969 1862 1807 1395 1604 2987 2210 4447 645 2320 2720 478 1374 2498 9217 1167 4576 1562 2725 4403 1387 55 11 9 965 19 2539 3832 767 1614 1660 185 786 779 799 770 671 2332 2432 4613 4677 752 824 1802 1426 339 487 1510 35 1813 842 1902 524 1943 1405 479 2743 671 902 1729 3575 3015 2873 1262 71 1990 337 63 464 2763 2034 3828 36 1208 1154 8688 1080 2141 2657 4377 6752 1362 3216 2380 3710 1502 1285 951 2588 4008 2396 2593 1961 2862 2835 2221 2141 69 734 2263 1383 3406 3438 161 2127 2426 2358 634 3579 3469 4744 3287 3611 1212 3194 2499 1024 3960 3161 8209 2341 1802 838 666 384 864 4459 1488 2467 2188 331 2212 2139 1048 2502 899 3591 3601 	588 	1478 8692 1812 4611 3472 313 2985 3358 3418 3464 703 2520 796 3724 1522 2012 1918 3680 2737 1025 3285 5635 4775 4566 399 10623 1920 3553 3773 521 4134 2575 1956 4576 5444 5425 4152 1696 1977 1302 2906 860 3223 1850 1818 15555 4135 4089 2034 2099 2110 2099 2110 4091 5179 5873 2214 106 5269 632 11147 3811 3975 1689 1551 3139 2325 2256 2023 3624 514 219 2080 4383 614 3432 2042 1306 1991 1884 1829 1417 1626 3009 2232 4469 667 2342 2742 500 1396 2520 9239 1189 4598 1584 2747 4425 1409 77 33 31 987 41 2561 3854 789 1636 1682 207 808 801 821 792 693 2354 2454 4635 4699 774 846 1824 1448 361 509 1532 57 1835 864 1924 546 1965 1427 501 2765 693 924 1751 3597 3037 2895 1284 93 2012 359 85 486 2785 2056 3850 58 1230 1176 8710 1102 2163 2679 4399 6774 1384 3238 2402 3732 1524 1307 973 2610 4030 2418 2615 1983 2884 2857 2243 2163 91 756 2285 1405 3428 3460 183 2149 2448 2380 656 3601 3491 4766 3309 3633 1234 3216 2521 1046 3982 3183 8231 2363 1824 860 688 406 886 4481 1510 2489 2210 353 2234 2161 1070 2524 921 3613 3623 	601 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	32 
